entity_id,comment,model_name,sentiment_class,sentiment_name,confidence_score,inference_time_ms
do_1137277348012195841200,informative ,FacebookAI/xlm-roberta-base,0,positive,0.5390853881835938,28.030216693878174
do_1137277348012195841200,assessment m next question ka option nahi aa raha hai sir please solve this problem ,FacebookAI/xlm-roberta-base,0,positive,0.5389506816864014,28.030216693878174
do_1137277348012195841200,good ,FacebookAI/xlm-roberta-base,0,positive,0.5385846495628357,28.030216693878174
do_1137277348012195841200,it is very suggestion for future,FacebookAI/xlm-roberta-base,0,positive,0.5402882099151611,28.030216693878174
do_1137277348012195841200,nice,FacebookAI/xlm-roberta-base,0,positive,0.5386633276939392,28.030216693878174
do_1137277348012195841200,very nice ,FacebookAI/xlm-roberta-base,0,positive,0.5405304431915283,28.030216693878174
do_1137277348012195841200,good one,FacebookAI/xlm-roberta-base,0,positive,0.5386576056480408,28.030216693878174
do_1137277348012195841200,very nice ,FacebookAI/xlm-roberta-base,0,positive,0.5405304431915283,28.030216693878174
do_1137277348012195841200,विद्यालयों में पढ़ाई के अलावा अन्य काम नहीं थोपें जाएं ,FacebookAI/xlm-roberta-base,0,positive,0.5382611751556396,28.030216693878174
do_1137277348012195841200,very helpful video ,FacebookAI/xlm-roberta-base,0,positive,0.5371807813644409,28.030216693878174
do_1137277348012195841200,done 👍,FacebookAI/xlm-roberta-base,0,positive,0.5406427383422852,28.030216693878174
do_1137277348012195841200,great information ,FacebookAI/xlm-roberta-base,0,positive,0.5379603505134583,28.030216693878174
do_1137277348012195841200,the video is not running,FacebookAI/xlm-roberta-base,0,positive,0.539170503616333,28.030216693878174
do_1137277348012195841200,solve the issue,FacebookAI/xlm-roberta-base,0,positive,0.5399569869041443,28.030216693878174
do_1137277348012195841200,Good,FacebookAI/xlm-roberta-base,0,positive,0.5390036702156067,28.030216693878174
do_1137277348012195841200,course completed,FacebookAI/xlm-roberta-base,0,positive,0.5377113223075867,28.030216693878174
do_1137277348012195841200,solve the issue,FacebookAI/xlm-roberta-base,0,positive,0.5399569869041443,25.584310293197632
do_1137277348012195841200,plz all course also provide hindi language,FacebookAI/xlm-roberta-base,0,positive,0.5372768640518188,25.584310293197632
do_1137277348012195841200,please provide the same  course  for Govt of Rajasthan employee,FacebookAI/xlm-roberta-base,0,positive,0.538043200969696,25.584310293197632
do_1137277348012195841200,If possible please provide those course in hindi language. ,FacebookAI/xlm-roberta-base,0,positive,0.5401020646095276,25.584310293197632
do_1137277348012195841200,if possible please provide this course in hindi language. ,FacebookAI/xlm-roberta-base,0,positive,0.5402158498764038,25.584310293197632
do_1137277348012195841200,I have completed the course but still it is being shown under the In Progress category and the certificate is not being generated. Please resolve the issue.,FacebookAI/xlm-roberta-base,0,positive,0.5403207540512085,25.584310293197632
do_1137277348012195841200,I have completed the course but still it is being shown under the In Progress category and the certificate is not being generated. Please resolve the issue.,FacebookAI/xlm-roberta-base,0,positive,0.5403207540512085,25.584310293197632
do_1137277348012195841200,nice,FacebookAI/xlm-roberta-base,0,positive,0.5386633276939392,25.584310293197632
do_1137277348012195841200,Very informative ,FacebookAI/xlm-roberta-base,0,positive,0.5423181653022766,25.584310293197632
do_1137277348012195841200,R/Sir very important information in simple words ,FacebookAI/xlm-roberta-base,0,positive,0.5396444201469421,25.584310293197632
do_1137277348012195841200,course not showing as completed ,FacebookAI/xlm-roberta-base,0,positive,0.5375999212265015,25.584310293197632
do_1137277348012195841200,This course offered excellent content. Highly interactive format of the course kept me focused.,FacebookAI/xlm-roberta-base,0,positive,0.5375827550888062,25.584310293197632
do_1137277348012195841200,good,FacebookAI/xlm-roberta-base,0,positive,0.5385846495628357,25.584310293197632
do_1137277348012195841200,Very good course,FacebookAI/xlm-roberta-base,0,positive,0.5377269983291626,25.584310293197632
do_1137277348012195841200,👍,FacebookAI/xlm-roberta-base,0,positive,0.5389164686203003,25.584310293197632
do_1137277348012195841200,Very good information for us ,FacebookAI/xlm-roberta-base,0,positive,0.5385534167289734,25.584310293197632
do_1137277348012195841200,useful ,FacebookAI/xlm-roberta-base,0,positive,0.5398731231689453,22.952482104301453
do_1137277348012195841200,B FR 1965 ,FacebookAI/xlm-roberta-base,0,positive,0.5396263003349304,22.952482104301453
do_1137277348012195841200,very useful for us,FacebookAI/xlm-roberta-base,0,positive,0.5392202138900757,22.952482104301453
do_1137277348012195841200,Useful,FacebookAI/xlm-roberta-base,0,positive,0.5386418700218201,22.952482104301453
do_1137277348012195841200,good content ,FacebookAI/xlm-roberta-base,0,positive,0.5361588001251221,22.952482104301453
do_1137277348012195841200,good,FacebookAI/xlm-roberta-base,0,positive,0.5385846495628357,22.952482104301453
do_1137277348012195841200,Good ,FacebookAI/xlm-roberta-base,0,positive,0.5390036702156067,22.952482104301453
do_1137277348012195841200,good ,FacebookAI/xlm-roberta-base,0,positive,0.5385846495628357,22.952482104301453
do_1137277348012195841200,good ,FacebookAI/xlm-roberta-base,0,positive,0.5385846495628357,22.952482104301453
do_1137277348012195841200,VERY GOOD ELABORATED,FacebookAI/xlm-roberta-base,0,positive,0.5407001376152039,22.952482104301453
do_1137277348012195841200,good .,FacebookAI/xlm-roberta-base,0,positive,0.5424976944923401,22.952482104301453
do_1137277348012195841200,Financial Effects of Minor Penalties is not opening and unable to complete,FacebookAI/xlm-roberta-base,0,positive,0.5397073030471802,22.952482104301453
do_1137277348012195841200,good ,FacebookAI/xlm-roberta-base,0,positive,0.5385846495628357,22.952482104301453
do_1137277348012195841200,Good one,FacebookAI/xlm-roberta-base,0,positive,0.53851717710495,22.952482104301453
do_1137277348012195841200,Financial Effects of Minor Penalties is not functioning,FacebookAI/xlm-roberta-base,0,positive,0.5399892926216125,22.952482104301453
do_1137277348012195841200,good session ,FacebookAI/xlm-roberta-base,0,positive,0.5378085970878601,22.952482104301453
do_1137277348012195841200,"despite completing the 17min training and assessment, I m not able to generate Certificate. plz help",FacebookAI/xlm-roberta-base,0,positive,0.5385892391204834,26.64807438850403
do_1137277348012195841200,same problem with me.. completed video 2 times and done assessment. unable to generate certificate.,FacebookAI/xlm-roberta-base,0,positive,0.5384928584098816,26.64807438850403
do_1137277348012195841200,very good,FacebookAI/xlm-roberta-base,0,positive,0.5392125844955444,26.64807438850403
do_1137277348012195841200,good session ,FacebookAI/xlm-roberta-base,0,positive,0.5378085970878601,26.64807438850403
do_1137277348012195841200,Financial Effects of Minor Penalties is not functioning,FacebookAI/xlm-roberta-base,0,positive,0.5399892926216125,26.64807438850403
do_1137277348012195841200,now working and it's a good session ,FacebookAI/xlm-roberta-base,0,positive,0.5385216474533081,26.64807438850403
do_1137277348012195841200,jay hind ,FacebookAI/xlm-roberta-base,0,positive,0.5374495983123779,26.64807438850403
do_1137277348012195841200,jay hind ,FacebookAI/xlm-roberta-base,0,positive,0.5374495983123779,26.64807438850403
do_1137277348012195841200,👍,FacebookAI/xlm-roberta-base,0,positive,0.5389164686203003,26.64807438850403
do_1137277348012195841200,not working properly ,FacebookAI/xlm-roberta-base,0,positive,0.540094792842865,26.64807438850403
do_1137277348012195841200,only 17 min video,FacebookAI/xlm-roberta-base,0,positive,0.5385153889656067,26.64807438850403
do_1137277348012195841200,very improper ,FacebookAI/xlm-roberta-base,0,positive,0.5396468043327332,26.64807438850403
do_1137277348012195841200,certificate generated today,FacebookAI/xlm-roberta-base,0,positive,0.5391533970832825,26.64807438850403
do_1137277348012195841200,This content is not streaming. Please try to sort it out.,FacebookAI/xlm-roberta-base,0,positive,0.5492426753044128,26.64807438850403
do_1137277348012195841200,There is no content..I have done assesment...please rectify it and give permission to complete the course.,FacebookAI/xlm-roberta-base,0,positive,0.5375146269798279,26.64807438850403
do_1137277348012195841200,arun,FacebookAI/xlm-roberta-base,0,positive,0.5397135615348816,26.64807438850403
do_1137277348012195841200,not working..pl check,FacebookAI/xlm-roberta-base,0,positive,0.5463554859161377,23.13658595085144
do_1137277348012195841200,Video not play. Pls check.,FacebookAI/xlm-roberta-base,0,positive,0.5459166765213013,23.13658595085144
do_1137277348012195841200,Ok,FacebookAI/xlm-roberta-base,0,positive,0.5388897657394409,23.13658595085144
do_1137277348012195841200,100,FacebookAI/xlm-roberta-base,0,positive,0.5387347936630249,23.13658595085144
do_1137277348012195841200,🙂🙂🙂🙂🙂🙂,FacebookAI/xlm-roberta-base,0,positive,0.5432433485984802,23.13658595085144
do_1137277348012195841200,well explained ,FacebookAI/xlm-roberta-base,0,positive,0.5367754697799683,23.13658595085144
do_1137277348012195841200,After Minor not able to access Major penalties content!!,FacebookAI/xlm-roberta-base,0,positive,0.5380784869194031,23.13658595085144
do_1137277348012195841200,well explained ,FacebookAI/xlm-roberta-base,0,positive,0.5367754697799683,23.13658595085144
do_1137277348012195841200,ok,FacebookAI/xlm-roberta-base,0,positive,0.5389052629470825,23.13658595085144
do_1137277348012195841200,not able to access major penalty and non submission of assessment,FacebookAI/xlm-roberta-base,0,positive,0.5383654236793518,23.13658595085144
do_1137277348012195841200,very informative course,FacebookAI/xlm-roberta-base,0,positive,0.5376253724098206,23.13658595085144
do_1137277348012195841200,✌️,FacebookAI/xlm-roberta-base,0,positive,0.5393000841140747,23.13658595085144
do_1137277348012195841200,50% is not playing ,FacebookAI/xlm-roberta-base,0,positive,0.5397292971611023,23.13658595085144
do_1137277348012195841200,outstanding teaching,FacebookAI/xlm-roberta-base,0,positive,0.5379419922828674,23.13658595085144
do_1137277348012195841200,"enroll this topic but only 50% progress shown, next video not available. ",FacebookAI/xlm-roberta-base,0,positive,0.5365728139877319,23.13658595085144
do_1137277348012195841200,only 17 mnts video. 50% completed. please upload the next video,FacebookAI/xlm-roberta-base,0,positive,0.5389384031295776,23.13658595085144
do_1137277348012195841200,only one video is available. next video for increment withholding is not available.,FacebookAI/xlm-roberta-base,0,positive,0.5431696176528931,21.369636058807373
do_1137277348012195841200,questions after 2 nd are not displayed,FacebookAI/xlm-roberta-base,0,positive,0.5394587516784668,21.369636058807373
do_1137277348012195841200,good ,FacebookAI/xlm-roberta-base,0,positive,0.5385846495628357,21.369636058807373
do_1137277348012195841200,NICE INFORMATION.... CLARIFICATION REQUIRED FOR Q3,FacebookAI/xlm-roberta-base,0,positive,0.5447906255722046,21.369636058807373
do_1137277348012195841200,Very useful ,FacebookAI/xlm-roberta-base,0,positive,0.5393826365470886,21.369636058807373
do_1137277348012195841200,Good ,FacebookAI/xlm-roberta-base,0,positive,0.5390036702156067,21.369636058807373
do_1137277348012195841200,Certficat,FacebookAI/xlm-roberta-base,0,positive,0.5370796322822571,21.369636058807373
do_1137277348012195841200,👍,FacebookAI/xlm-roberta-base,0,positive,0.5389164686203003,21.369636058807373
do_1137277348012195841200,good ,FacebookAI/xlm-roberta-base,0,positive,0.5385846495628357,21.369636058807373
do_1137277348012195841200,The course is presented very well,FacebookAI/xlm-roberta-base,0,positive,0.5383161306381226,21.369636058807373
do_1137277348012195841200,👍,FacebookAI/xlm-roberta-base,0,positive,0.5389164686203003,21.369636058807373
do_1137277348012195841200,good,FacebookAI/xlm-roberta-base,0,positive,0.5385846495628357,21.369636058807373
do_1137277348012195841200,EXCELLENT,FacebookAI/xlm-roberta-base,0,positive,0.5422250032424927,21.369636058807373
do_1137277348012195841200,I am unable to complete the task ,FacebookAI/xlm-roberta-base,0,positive,0.5405578017234802,21.369636058807373
do_1137277348012195841200,though i have completed listening and attending assessment it's still showing as not completed ,FacebookAI/xlm-roberta-base,0,positive,0.5375158190727234,21.369636058807373
do_1137277348012195841200,Well explained with example ,FacebookAI/xlm-roberta-base,0,positive,0.5387579798698425,21.369636058807373
do_1137277348012195841200,Good training,FacebookAI/xlm-roberta-base,0,positive,0.5388626456260681,23.560434579849243
do_1137277348012195841200,good,FacebookAI/xlm-roberta-base,0,positive,0.5385846495628357,23.560434579849243
do_1137277348012195841200,Goodinformation,FacebookAI/xlm-roberta-base,0,positive,0.5369569063186646,23.560434579849243
do_1137277348012195841200,Very useful.,FacebookAI/xlm-roberta-base,0,positive,0.5491088032722473,23.560434579849243
do_1137277348012195841200,useful,FacebookAI/xlm-roberta-base,0,positive,0.5398731231689453,23.560434579849243
do_1137277348012195841200,"not able to complete the course, even after repeated attempts",FacebookAI/xlm-roberta-base,0,positive,0.5407857298851013,23.560434579849243
do_1137277348012195841200,wonderful session ,FacebookAI/xlm-roberta-base,0,positive,0.5394545793533325,23.560434579849243
do_1137277348012195841200,Remaining content not opening ,FacebookAI/xlm-roberta-base,0,positive,0.5393197536468506,23.560434579849243
do_1137277348012195841200,I have completed the video and Assessment thrice but progress is shown as 50% only.,FacebookAI/xlm-roberta-base,0,positive,0.5392959713935852,23.560434579849243
